"AnimalID","feedlot","cohort","set13","brd50","inductionweight","mix_final","BVDV_PI_origin_FINAL","age_ind_est_m","PV_pre2_final","BVDV1","BVDV_binary","mix_final_v1","BVDV_PI_origin_FINAL_v1","age","weight"
"982 000138659621","14","YB06","YB06SA162317",0,420,"yes no 4-9","PI animals in original group",18,"0","5",1,"yes no","PI animal before cohort",0.18,0.42
"982 000138691798","10","PC10","PC10NF320208",1,418,"no no 10+","TI but no PI in cohort",21,"0","3",1,"no no","TI but no PI in cohort",0.21,0.418
"982 000138772272","7","JL04","JL04NB045624",1,416,"no no 2-3","no BVDV in cohort",17,"0","1",1,"no no","no BVDV in cohort",0.17,0.416
"982 000138772289","7","JL04","JL04NB045624",0,392,"no no 2-3","no BVDV in cohort",17,"0","5",1,"no no","no BVDV in cohort",0.17,0.392
"982 000138786469","7","JL04","JL04NB045624",1,406,"no no 2-3","no BVDV in cohort",17,"0","0",0,"no no","no BVDV in cohort",0.17,0.406
"982 000138787234","7","JL04","JL04NB045624",1,394,"no no 2-3","no BVDV in cohort",17,"0","5",1,"no no","no BVDV in cohort",0.17,0.394
"982 000138788333","7","JL04","JL04NB045624",1,388,"no no 2-3","no BVDV in cohort",17,"0","0",0,"no no","no BVDV in cohort",0.17,0.388
"982 000138788449","7","JL04","JL04NB045624",1,362,"no no 2-3","no BVDV in cohort",17,"0","5",1,"no no","no BVDV in cohort",0.17,0.362
"982 000138788555","7","JL04","JL04NB045624",1,392,"no no 2-3","no BVDV in cohort",17,"0","0",0,"no no","no BVDV in cohort",0.17,0.392
"982 000138788990","7","JL04","JL04NB045624",0,404,"no no 2-3","no BVDV in cohort",17,"0","4",1,"no no","no BVDV in cohort",0.17,0.404
"982 000138818187","10","PC11","PC113ALBT124",1,414,"yes no 4-9","PI animal in cohort",16,"0","2",1,"yes no","PI animal in cohort",0.16,0.414
"982 000138895094","4","CR17","CR17NA283823",0,448,"yes no 4-9","PI animal in cohort",23,"0","5",1,"yes no","PI animal in cohort",0.23,0.448
"982 000139069674","4","CR18","CR18ND521655",0,449,"yes no 10+","PI animal in cohort",27,"0","4",1,"yes no","PI animal in cohort",0.27,0.449
"982 000139073083","4","CR18","CR18ND521655",0,446,"yes no 10+","PI animal in cohort",27,"0","4",1,"yes no","PI animal in cohort",0.27,0.446
"982 000139073237","4","CR18","CR18ND521655",1,388,"yes no 10+","PI animal in cohort",27,"0","0",0,"yes no","PI animal in cohort",0.27,0.388
"982 000139073491","4","CR18","CR18ND521655",0,454,"yes no 10+","PI animal in cohort",27,"0","4",1,"yes no","PI animal in cohort",0.27,0.454
"982 000139079727","4","CR18","CR18ND521655",0,427,"yes no 10+","PI animal in cohort",27,"0","4",1,"yes no","PI animal in cohort",0.27,0.427
"982 000139080244","4","CR18","CR18ND521655",1,440,"yes no 10+","PI animal in cohort",27,"0","0",0,"yes no","PI animal in cohort",0.27,0.44
"982 000139080344","4","CR18","CR18ND521655",0,410,"yes no 10+","PI animal in cohort",27,"0","0",0,"yes no","PI animal in cohort",0.27,0.41
"982 000139080348","4","CR18","CR18ND521655",0,406,"yes no 10+","PI animal in cohort",27,"0","0",0,"yes no","PI animal in cohort",0.27,0.406
"982 000139082926","4","CR18","CR18ND521655",0,413,"yes no 10+","PI animal in cohort",27,"0","5",1,"yes no","PI animal in cohort",0.27,0.413
"982 000139082983","4","CR18","CR18ND521655",0,442,"yes no 10+","PI animal in cohort",27,"0","5",1,"yes no","PI animal in cohort",0.27,0.442
"982 000139084952","4","CR18","CR18ND521655",0,433,"yes no 10+","PI animal in cohort",27,"0","3",1,"yes no","PI animal in cohort",0.27,0.433
"982 000139085227","4","CR18","CR18ND521655",0,436,"yes no 10+","PI animal in cohort",27,"0","5",1,"yes no","PI animal in cohort",0.27,0.436
"982 000139097530","7","JL09","JL09NC632257",0,448,"yes no 2-3","no BVDV in cohort",16,"0","3",1,"yes no","no BVDV in cohort",0.16,0.448
"982 000139108448","2","BC06","BC06NB410935",0,458,"no no 10+","PI animal in cohort",16,"0","5",1,"no no","PI animal in cohort",0.16,0.458
"982 000139109141","2","BC06","BC06NB410935",0,438,"no no 10+","PI animal in cohort",16,"0","2",1,"no no","PI animal in cohort",0.16,0.438
"982 000139113462","2","BC06","BC06NB410935",0,442,"no no 10+","PI animal in cohort",16,"0","4",1,"no no","PI animal in cohort",0.16,0.442
"982 000139116867","2","BC06","BC06NB410935",0,444,"no no 10+","PI animal in cohort",16,"0","0",0,"no no","PI animal in cohort",0.16,0.444
"982 000139116900","2","BC06","BC06NB410935",0,432,"no no 10+","PI animal in cohort",16,"0","5",1,"no no","PI animal in cohort",0.16,0.432
"982 000139117039","2","BC06","BC06NB410935",1,428,"no no 10+","PI animal in cohort",16,"0","5",1,"no no","PI animal in cohort",0.16,0.428
"982 000139117045","2","BC06","BC06NB410935",0,426,"no no 10+","PI animal in cohort",16,"0","4",1,"no no","PI animal in cohort",0.16,0.426
"982 000139124577","2","BC06","BC06NB410935",0,430,"no no 10+","PI animal in cohort",16,"0","5",1,"no no","PI animal in cohort",0.16,0.43
"982 000139161208","4","CR12","CR12NC023558",1,441,"yes no 10+","TI but no PI in cohort",20,"0","5",1,"yes no","TI but no PI in cohort",0.2,0.441
"982 000139354473","10","PC05","PC053TWJR019",0,465,"yes no 10+","PI animal in cohort",16,"0","5",1,"yes no","PI animal in cohort",0.16,0.465
"982 000139496648","7","JL03","JL03ND290922",1,414,"no no 4-9","TI but no PI in cohort",16,"0","0",0,"no no","TI but no PI in cohort",0.16,0.414
"982 000139517311","1","AS04","AS043DTGW036",0,491,"yes no no","TI but no PI in cohort",14,"0","4",1,"yes no","TI but no PI in cohort",0.14,0.491
"982 000139517671","1","AS04","AS043DTGW036",1,470,"yes no no","TI but no PI in cohort",14,"0","4",1,"yes no","TI but no PI in cohort",0.14,0.47
"982 000139517781","1","AS04","AS043DTGW036",0,480,"yes no no","TI but no PI in cohort",14,"0","0",0,"yes no","TI but no PI in cohort",0.14,0.48
"982 000139518156","1","AS04","AS043DTGW036",0,456,"yes no no","TI but no PI in cohort",14,"0","0",0,"yes no","TI but no PI in cohort",0.14,0.456
"982 000139518223","1","AS04","AS043DTGW036",0,470,"yes no no","TI but no PI in cohort",14,"0","1",1,"yes no","TI but no PI in cohort",0.14,0.47
"982 000139518520","1","AS04","AS043DTGW036",0,456,"yes no no","TI but no PI in cohort",14,"0","0",0,"yes no","TI but no PI in cohort",0.14,0.456
"982 000139520762","1","AS04","AS043DTGW036",0,484,"yes no no","TI but no PI in cohort",14,"0","0",0,"yes no","TI but no PI in cohort",0.14,0.484
"982 000139521466","1","AS04","AS043DTGW036",1,464,"yes no no","TI but no PI in cohort",14,"0","0",0,"yes no","TI but no PI in cohort",0.14,0.464
"982 000139521471","1","AS04","AS043DTGW036",1,487,"yes no no","TI but no PI in cohort",14,"0","4",1,"yes no","TI but no PI in cohort",0.14,0.487
"982 000139522216","1","AS04","AS043DTGW036",1,468,"yes no no","TI but no PI in cohort",14,"0","0",0,"yes no","TI but no PI in cohort",0.14,0.468
"982 000139541606","7","JL03","JL03ND290922",1,414,"no no 4-9","TI but no PI in cohort",16,"0","0",0,"no no","TI but no PI in cohort",0.16,0.414
"982 000139624101","8","KW12","KW12QJJD0200",0,428,"yes no 2-3","no BVDV in cohort",13,"1","4",1,"yes no","no BVDV in cohort",0.13,0.428
"982 000139645559","10","PC07","PC073WARC033",1,448,"yes no 4-9","no BVDV in cohort",16,"0","0",0,"yes no","no BVDV in cohort",0.16,0.448
"982 000139725205","4","CR16","CR16NA160006",1,420,"no no 2-3","PI animals in original group",13,"0","4",1,"no no","PI animal before cohort",0.13,0.42
"982 000139835027","10","PC05","PC05NE620276",0,465,"yes no 10+","PI animal in cohort",13,"0","5",1,"yes no","PI animal in cohort",0.13,0.465
"982 000139903908","10","PC07","PC073WARC033",1,442,"yes no 4-9","no BVDV in cohort",16,"0","4",1,"yes no","no BVDV in cohort",0.16,0.442
"982 000139930734","10","PC07","PC073WARC033",0,417,"yes no 4-9","no BVDV in cohort",16,"0","0",0,"yes no","no BVDV in cohort",0.16,0.417
"982 000139956794","4","CR11","CR11NE431707",1,491,"yes no 4-9","PI animal in cohort",16,"1","0",0,"yes no","PI animal in cohort",0.16,0.491
"982 000140046574","4","CR16","CR16NA160006",0,469,"no no 2-3","PI animals in original group",13,"0","3",1,"no no","PI animal before cohort",0.13,0.469
"982 000140167719","2","BC07","BC07NA250044",0,482,"no no 10+","PI animal in cohort",20,"0","0",0,"no no","PI animal in cohort",0.2,0.482
"982 000140185830","2","BC07","BC07NA250044",1,516,"no no 10+","PI animal in cohort",20,"0","0",0,"no no","PI animal in cohort",0.2,0.516
"982 000140202789","2","BC07","BC07NA250044",0,450,"no no 10+","PI animal in cohort",20,"0","0",0,"no no","PI animal in cohort",0.2,0.45
"982 000140416564","4","CR14","CR14ND520898",1,474,"no no 10+","TI but no PI in cohort",20,"0","0",0,"no no","TI but no PI in cohort",0.2,0.474
"982 000140416606","4","CR14","CR14ND520898",1,490,"no no 10+","TI but no PI in cohort",20,"0","5",1,"no no","TI but no PI in cohort",0.2,0.49
"982 000140416721","4","CR14","CR14ND520898",0,492,"no no 10+","TI but no PI in cohort",20,"0","4",1,"no no","TI but no PI in cohort",0.2,0.492
"982 000140417545","4","CR14","CR14ND520898",1,486,"no no 10+","TI but no PI in cohort",20,"0","5",1,"no no","TI but no PI in cohort",0.2,0.486
"982 000140424035","4","CR14","CR14ND520898",0,475,"no no 10+","TI but no PI in cohort",20,"0","5",1,"no no","TI but no PI in cohort",0.2,0.475
"982 000140603181","4","CR12","CR12NJ024799",1,474,"yes no 10+","TI but no PI in cohort",19,"1","0",0,"yes no","TI but no PI in cohort",0.19,0.474
"982 000140798522","4","CR10","CR10NG380974",0,421,"yes no 10+","PI animals in original group",19,"0","4",1,"yes no","PI animal before cohort",0.19,0.421
"982 000140826653","7","JL02","JL02NF242385",0,410,"no no 10+","PI animal in cohort",25,"0","2",1,"no no","PI animal in cohort",0.25,0.41
"982 000140967793","10","PC11","PC113ALBT124",1,460,"yes no 4-9","PI animal in cohort",16,"0","5",1,"yes no","PI animal in cohort",0.16,0.46
"982 000140997532","2","BC18","BC18QFTA0169",0,440,"no no 10+","no BVDV in cohort",17,"0","4",1,"no no","no BVDV in cohort",0.17,0.44
"982 000140997842","4","CR10","CR10NG380974",0,437,"yes no 10+","PI animals in original group",19,"0","5",1,"yes no","PI animal before cohort",0.19,0.437
"982 000141011014","4","CR10","CR10NG380974",0,450,"yes no 10+","PI animals in original group",19,"0","5",1,"yes no","PI animal before cohort",0.19,0.45
"982 000141014401","2","BC06","BC06NI410014",0,420,"yes no 10+","PI animal in cohort",15,"0","5",1,"yes no","PI animal in cohort",0.15,0.42
"982 000141046066","10","PC12","PC123DTNT072",1,400,"yes no 4-9","no BVDV in cohort",19,"0","0",0,"yes no","no BVDV in cohort",0.19,0.4
"982 000141046685","10","PC12","PC123DTNT072",1,380,"yes no 4-9","no BVDV in cohort",19,"0","4",1,"yes no","no BVDV in cohort",0.19,0.38
"982 000141046742","10","PC12","PC123DTNT072",0,419,"yes no 4-9","no BVDV in cohort",19,"0","0",0,"yes no","no BVDV in cohort",0.19,0.419
"982 000141046774","10","PC12","PC123DTNT072",1,413,"yes no 4-9","no BVDV in cohort",19,"0","0",0,"yes no","no BVDV in cohort",0.19,0.413
"982 000141080420","10","PC12","PC123DTNT072",1,397,"yes no 4-9","no BVDV in cohort",19,"0","3",1,"yes no","no BVDV in cohort",0.19,0.397
"982 000141080470","10","PC12","PC123DTNT072",1,427,"yes no 4-9","no BVDV in cohort",19,"0","0",0,"yes no","no BVDV in cohort",0.19,0.427
"982 000141179766","2","BC06","BC06NI410014",0,432,"yes no 10+","PI animal in cohort",15,"0","5",1,"yes no","PI animal in cohort",0.15,0.432
"982 000141179873","2","BC06","BC06NI410014",0,438,"yes no 10+","PI animal in cohort",15,"0","5",1,"yes no","PI animal in cohort",0.15,0.438
"982 000141180762","8","KW16","KW16QAJD2314",0,454,"yes yes no","no BVDV in cohort",23,"1","0",0,"yes yes","no BVDV in cohort",0.23,0.454
"982 000141214190","8","KW13","KW13QKTA0504",0,368,"yes no no","no BVDV in cohort",15,"0","3",1,"yes no","no BVDV in cohort",0.15,0.368
"982 000141261073","4","CR09","CR09NJ040924",1,446,"no no 4-9","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.446
"982 000141261265","4","CR09","CR09NJ040924",1,456,"no no 4-9","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.456
"982 000141261512","4","CR09","CR09NJ040924",0,439,"no no 4-9","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.439
"982 000141266266","4","CR09","CR09NJ040924",1,452,"no no 4-9","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.452
"982 000141266568","4","CR09","CR09NJ040924",1,436,"no no 4-9","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.436
"982 000141266714","4","CR09","CR09NJ040924",1,396,"no no 4-9","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.396
"982 000141268045","2","BC11","BC11QGST0112",1,440,"yes no 4-9","PI animal in cohort",11,"1","4",1,"yes no","PI animal in cohort",0.11,0.44
"982 000141269446","4","CR09","CR09NJ040924",1,479,"no no 4-9","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.479
"982 000141269871","4","CR09","CR09NJ040924",1,442,"no no 4-9","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.442
"982 000141270381","4","CR09","CR09NJ040924",1,462,"no no 4-9","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.462
"982 000141270789","4","CR09","CR09NJ040924",0,457,"no no 4-9","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.457
"982 000141270857","4","CR09","CR09NJ040924",1,496,"no no 4-9","TI but no PI in cohort",19,"0","0",0,"no no","TI but no PI in cohort",0.19,0.496
"982 000141271995","4","CR09","CR09NJ040924",1,481,"no no 4-9","TI but no PI in cohort",19,"0","5",1,"no no","TI but no PI in cohort",0.19,0.481
"982 000141304399","10","PC18","PC18NG320103",1,410,"no no 10+","PI animal in cohort",17,"0","5",1,"no no","PI animal in cohort",0.17,0.41
"982 000141307946","4","CR12","CR12NE022276",0,479,"no no 10+","TI but no PI in cohort",18,"0","5",1,"no no","TI but no PI in cohort",0.18,0.479
"982 000141321529","4","CR12","CR12NE022276",1,476,"no no 10+","TI but no PI in cohort",18,"0","0",0,"no no","TI but no PI in cohort",0.18,0.476
"982 000141334922","9","MG09","MG09QBBL0210",0,445,"yes no 2-3","no BVDV in cohort",22,"0","5",1,"yes no","no BVDV in cohort",0.22,0.445
"982 000141344918","10","PC05","PC05NE620276",0,467,"yes no 10+","PI animal in cohort",13,"0","0",0,"yes no","PI animal in cohort",0.13,0.467
"982 000141380620","7","JL09","JL09NC632257",1,476,"yes no 2-3","no BVDV in cohort",16,"0","5",1,"yes no","no BVDV in cohort",0.16,0.476
"982 000141390322","4","CR21","CR21NE431707",1,460,"yes no 10+","TI but no PI in cohort",17,"1","4",1,"yes no","TI but no PI in cohort",0.17,0.46
"982 000141407317","4","CR10","CR10NK520997",1,498,"yes no 10+","PI animal in cohort",18,"0","0",0,"yes no","PI animal in cohort",0.18,0.498
"982 000141427196","4","CR10","CR10NK520997",0,430,"yes no 10+","PI animal in cohort",18,"0","0",0,"yes no","PI animal in cohort",0.18,0.43
"982 000141428301","4","CR10","CR10NK520997",1,415,"yes no 10+","PI animal in cohort",18,"0","2",1,"yes no","PI animal in cohort",0.18,0.415
"982 000141463931","10","PC18","PC18NG320103",0,412,"no no 10+","PI animal in cohort",17,"0","0",0,"no no","PI animal in cohort",0.17,0.412
"982 000141466363","4","CR12","CR12NE022276",1,479,"no no 10+","TI but no PI in cohort",18,"0","5",1,"no no","TI but no PI in cohort",0.18,0.479
"982 000141466763","4","CR12","CR12NE022276",1,475,"no no 10+","TI but no PI in cohort",18,"0","5",1,"no no","TI but no PI in cohort",0.18,0.475
"982 000141467877","4","CR12","CR12NE022276",1,439,"no no 10+","TI but no PI in cohort",18,"0","0",0,"no no","TI but no PI in cohort",0.18,0.439
"982 000141710526","8","KW05","KW05QGWM0118",0,346,"yes no no","TI but no PI in cohort",15,"0","5",1,"yes no","TI but no PI in cohort",0.15,0.346
"982 000141710596","8","KW04","KW04QHWM0435",0,406,"yes no no","no BVDV in cohort",13,"0","3",1,"yes no","no BVDV in cohort",0.13,0.406
"982 000141715964","8","KW04","KW04QHWM0435",0,362,"yes no no","no BVDV in cohort",13,"0","4",1,"yes no","no BVDV in cohort",0.13,0.362
"982 000141717657","8","KW04","KW04QHWM0435",0,372,"yes no no","no BVDV in cohort",13,"0","4",1,"yes no","no BVDV in cohort",0.13,0.372
"982 000141779790","4","CR04","CR04NE506617",1,458,"yes no 10+","PI animals in original group",19,"0","4",1,"yes no","PI animal before cohort",0.19,0.458
"982 000141790660","7","JL13","JL13NK080450",0,508,"yes no 2-3","no BVDV in cohort",23,"0","4",1,"yes no","no BVDV in cohort",0.23,0.508
"982 000141802013","4","CR04","CR04NE506617",1,441,"yes no 10+","PI animals in original group",19,"0","4",1,"yes no","PI animal before cohort",0.19,0.441
"982 000141899556","4","CR22","CR22NE111316",0,493,"yes no 4-9","TI but no PI in cohort",17,"0","3",1,"yes no","TI but no PI in cohort",0.17,0.493
"982 000141900876","4","CR22","CR22NE111316",0,481,"yes no 4-9","TI but no PI in cohort",17,"0","3",1,"yes no","TI but no PI in cohort",0.17,0.481
"982 000141927460","2","BC15","BC15QFBI0158",0,494,"yes no 10+","no BVDV in cohort",29,"0","4",1,"yes no","no BVDV in cohort",0.29,0.494
"982 000141957003","10","PC05","PC053TWJR019",1,456,"yes no 10+","PI animal in cohort",16,"0","2",1,"yes no","PI animal in cohort",0.16,0.456
"982 000141963204","4","CR17","CR17NA283823",0,460,"yes no 4-9","PI animal in cohort",23,"0","5",1,"yes no","PI animal in cohort",0.23,0.46
"982 000141963781","4","CR11","CR11NH508167",0,463,"no no 4-9","PI animal in cohort",19,"0","3",1,"no no","PI animal in cohort",0.19,0.463
"982 000141963980","4","CR11","CR11NH508167",1,417,"no no 4-9","PI animal in cohort",19,"0","0",0,"no no","PI animal in cohort",0.19,0.417
"982 000141964037","4","CR11","CR11NH508167",0,427,"no no 4-9","PI animal in cohort",19,"0","5",1,"no no","PI animal in cohort",0.19,0.427
"982 000141978675","4","CR10","CR10NK520997",0,466,"yes no 10+","PI animal in cohort",18,"0","5",1,"yes no","PI animal in cohort",0.18,0.466
"982 000141989710","4","CR21","CR21NE431707",0,434,"yes no 10+","TI but no PI in cohort",17,"1","0",0,"yes no","TI but no PI in cohort",0.17,0.434
"982 000142022651","7","JL09","JL09NG083136",0,396,"yes no 2-3","no BVDV in cohort",26,"0","0",0,"yes no","no BVDV in cohort",0.26,0.396
"982 000142022810","7","JL09","JL09NG083136",0,406,"yes no 2-3","no BVDV in cohort",26,"0","0",0,"yes no","no BVDV in cohort",0.26,0.406
"982 000142028961","10","PC12","PC123DTDC045",1,450,"yes no 4-9","no BVDV in cohort",22,"0","2",1,"yes no","no BVDV in cohort",0.22,0.45
"982 000142034874","10","PC12","PC123DTDC045",1,430,"yes no 4-9","no BVDV in cohort",22,"0","5",1,"yes no","no BVDV in cohort",0.22,0.43
"982 000142034956","10","PC12","PC123DTDC045",1,431,"yes no 4-9","no BVDV in cohort",22,"0","5",1,"yes no","no BVDV in cohort",0.22,0.431
"982 000142035038","10","PC12","PC123DTDC045",1,447,"yes no 4-9","no BVDV in cohort",22,"0","5",1,"yes no","no BVDV in cohort",0.22,0.447
"982 000142035322","10","PC12","PC123DTDC045",1,410,"yes no 4-9","no BVDV in cohort",22,"0","5",1,"yes no","no BVDV in cohort",0.22,0.41
"982 000142073588","2","BC11","BC11QGST0112",0,450,"yes no 4-9","PI animal in cohort",11,"1","4",1,"yes no","PI animal in cohort",0.11,0.45
"982 000142099793","2","BC11","BC11QGST0112",1,454,"yes no 4-9","PI animal in cohort",11,"1","4",1,"yes no","PI animal in cohort",0.11,0.454
"982 000142105192","2","BC11","BC11QGST0112",1,422,"yes no 4-9","PI animal in cohort",11,"1","5",1,"yes no","PI animal in cohort",0.11,0.422
"982 000142111512","4","CR12","CR12NK251301",1,445,"yes no 10+","TI but no PI in cohort",19,"0","5",1,"yes no","TI but no PI in cohort",0.19,0.445
"982 000142123165","9","MG11","MG11QCBL0554",0,471,"yes no 2-3","TI but no PI in cohort",21,"0","0",0,"yes no","TI but no PI in cohort",0.21,0.471
"982 000142124683","9","MG11","MG11QCBL0554",0,455,"yes no 2-3","TI but no PI in cohort",21,"0","5",1,"yes no","TI but no PI in cohort",0.21,0.455
"982 000142125519","9","MG11","MG11QCBL0554",0,479,"yes no 2-3","TI but no PI in cohort",21,"0","0",0,"yes no","TI but no PI in cohort",0.21,0.479
