"","AnimalID","feedlot","cohort","Y","A","age","weight","mix_hist","PIgroup","PV_vacc","ps.re","ps.fe"
"282","982 000051371593",1,"AS03",1,0,0.19,0.395,"yes no","TI but no PI in cohort",0,0.370156181804538,0.302658798980249
"346","982 000083243660",1,"AS03",1,1,0.19,0.466,"yes no","TI but no PI in cohort",0,0.313302635424511,0.248290819011371
"493","982 000112191424",1,"AS03",1,1,0.19,0.473,"yes no","TI but no PI in cohort",0,0.307957581280638,0.243299895117081
"494","982 000112192110",1,"AS03",1,1,0.19,0.502,"yes no","TI but no PI in cohort",0,0.286366796681862,0.223356557990712
"495","982 000112192134",1,"AS03",1,1,0.19,0.528,"yes no","TI but no PI in cohort",0,0.267800954804983,0.20649017294795
"496","982 000112192142",1,"AS03",1,1,0.19,0.424,"yes no","TI but no PI in cohort",0,0.346387344629589,0.279647967063712
"703","982 000121386955",1,"AS04",0,0,0.14,0.42,"yes no","TI but no PI in cohort",0,0.356375929968281,0.290554435654178
"715","982 000121414221",1,"AS04",0,0,0.14,0.453,"yes no","TI but no PI in cohort",0,0.329863481466175,0.265101938971776
"716","982 000121414453",1,"AS04",0,0,0.14,0.454,"yes no","TI but no PI in cohort",0,0.329075710563829,0.264353288757638
"819","982 000135953582",1,"AS04",0,0,0.14,0.496,"yes no","TI but no PI in cohort",0,0.296893422873999,0.234153675190332
"820","982 000135955093",1,"AS04",0,0,0.14,0.462,"yes no","TI but no PI in cohort",0,0.322808362159254,0.258413047812991
"821","982 000135955250",1,"AS04",0,0,0.14,0.493,"yes no","TI but no PI in cohort",0,0.29913136966836,0.23622918576448
"822","982 000135955439",1,"AS04",0,0,0.14,0.428,"yes no","TI but no PI in cohort",0,0.349859768631529,0.284252929683769
"832","982 000136269364",1,"AS03",1,1,0.19,0.483,"yes no","TI but no PI in cohort",0,0.300410478308508,0.236288934376483
"958","982 000139517311",1,"AS04",0,1,0.14,0.491,"yes no","TI but no PI in cohort",0,0.300628693023767,0.237619901049907
"959","982 000139517671",1,"AS04",1,1,0.14,0.47,"yes no","TI but no PI in cohort",0,0.316604050574257,0.252560462289728
"960","982 000139517781",1,"AS04",0,0,0.14,0.48,"yes no","TI but no PI in cohort",0,0.308939644158694,0.245369178407034
"961","982 000139518156",1,"AS04",0,0,0.14,0.456,"yes no","TI but no PI in cohort",0,0.327503051095762,0.262860057678033
"962","982 000139518223",1,"AS04",0,1,0.14,0.47,"yes no","TI but no PI in cohort",0,0.316604050574257,0.252560462289728
"963","982 000139518520",1,"AS04",0,0,0.14,0.456,"yes no","TI but no PI in cohort",0,0.327503051095762,0.262860057678033
"964","982 000139520762",1,"AS04",0,0,0.14,0.484,"yes no","TI but no PI in cohort",0,0.305902771254386,0.242531653505113
"965","982 000139521466",1,"AS04",1,0,0.14,0.464,"yes no","TI but no PI in cohort",0,0.321251312991552,0.256941651325532
"966","982 000139521471",1,"AS04",1,1,0.14,0.487,"yes no","TI but no PI in cohort",0,0.303636111726501,0.240418199782251
"967","982 000139522216",1,"AS04",1,0,0.14,0.468,"yes no","TI but no PI in cohort",0,0.318149133141406,0.254015346334353
"4","900 024000178645",2,"BC01",1,1,0.16,0.482,"yes no","PI animal before cohort",0,0.970721735468158,0.969489703809729
"19","951 000008903170",2,"BC11",0,1,0.11,0.432,"yes no","PI animal in cohort",1,0.849440556023107,0.861295618196717
"20","951 000009210666",2,"BC02",0,0,0.28,0.432,"yes no","PI animal in cohort",0,0.835677667445336,0.834080507196379
"21","951 000009211635",2,"BC02",0,0,0.28,0.426,"yes no","PI animal in cohort",0,0.838594614490433,0.837249591334166
"42","951 000010733113",2,"BC04",1,1,0.16,0.44,"yes no","TI but no PI in cohort",1,0.778020862604365,0.791989199731568
"44","951 000010763946",2,"BC02",0,0,0.28,0.484,"yes no","PI animal in cohort",0,0.808607519494134,0.804525846280626
"45","951 000010812189",2,"BC02",0,0,0.28,0.456,"yes no","PI animal in cohort",0,0.823585641168538,0.820909040472578
"58","951 000012138913",2,"BC02",1,1,0.28,0.442,"yes no","PI animal in cohort",0,0.830722197009082,0.828689133779279
"65","951 000012778553",2,"BC03",1,1,0.2,0.498,"yes no","PI animal in cohort",1,0.808710800947024,0.818112015362749
"66","951 000012778635",2,"BC03",0,0,0.2,0.496,"yes no","PI animal in cohort",1,0.809811637927493,0.819253880666049
"73","951 000012989085",2,"BC03",0,0,0.2,0.482,"yes no","PI animal in cohort",1,0.81738184656645,0.827090732470059
"74","951 000012991462",2,"BC03",0,1,0.2,0.498,"yes no","PI animal in cohort",1,0.808710800947024,0.818112015362749
"75","951 000012992146",2,"BC03",0,1,0.2,0.49,"yes no","PI animal in cohort",1,0.813085043333821,0.822645939325288
"97","951 000013080618",2,"BC03",1,1,0.2,0.476,"yes no","PI animal in cohort",1,0.820553829987727,0.830366170086508
"102","951 000013295352",2,"BC16",0,0,0.25,0.46,"yes no","TI but no PI in cohort",0,0.755164606659466,0.752087633700098
"120","951 000013621654",2,"BC03",0,1,0.19,0.468,"yes no","PI animal before cohort",0,0.971622689312934,0.970392528411468
"121","951 000013621993",2,"BC03",1,1,0.19,0.488,"yes no","PI animal before cohort",0,0.96958877094732,0.968100635108292
"122","951 000013622586",2,"BC03",0,1,0.19,0.494,"yes no","PI animal before cohort",0,0.968951524020706,0.967380219771729
"123","951 000013622598",2,"BC03",1,1,0.19,0.492,"yes no","PI animal before cohort",0,0.969165362924761,0.967622088189078
"124","951 000013623184",2,"BC03",1,1,0.19,0.438,"yes no","PI animal before cohort",0,0.974428032453787,0.97353369082672
"126","951 000013644753",2,"BC07",0,1,0.18,0.434,"no no","PI animal before cohort",0,0.931512682991921,0.932479242786283
"127","951 000013644956",2,"BC07",0,1,0.18,0.476,"no no","PI animal before cohort",0,0.921318259920694,0.921569946999732
"129","951 000013646012",2,"BC07",0,0,0.18,0.444,"no no","PI animal before cohort",0,0.929202464852094,0.930016956601951
"148","951 000013891887",2,"BC01",1,1,0.13,0.384,"no no","PI animal in cohort",0,0.69760125416973,0.713241226023048
"149","951 000013892023",2,"BC01",1,1,0.13,0.38,"no no","PI animal in cohort",0,0.700601686443925,0.716377498848575
"150","951 000013892330",2,"BC01",0,1,0.13,0.382,"no no","PI animal in cohort",0,0.69910360054113,0.714811953641052
"151","951 000013892359",2,"BC01",1,1,0.13,0.38,"no no","PI animal in cohort",0,0.700601686443925,0.716377498848575
"152","951 000013892779",2,"BC01",1,1,0.13,0.404,"no no","PI animal in cohort",0,0.682348065027914,0.697253741477601
"153","951 000013893617",2,"BC01",1,1,0.13,0.386,"no no","PI animal in cohort",0,0.696094667497709,0.711665336921516
"157","951 000013981466",2,"BC11",1,1,0.11,0.434,"yes no","PI animal in cohort",1,0.848526192097612,0.860374085760613
"186","951 000014768405",2,"BC11",1,1,0.11,0.438,"yes no","PI animal in cohort",1,0.846683783248626,0.858515635451612
"187","951 000014770289",2,"BC11",0,1,0.11,0.46,"yes no","PI animal in cohort",1,0.836221064416661,0.847922543275089
"207","951 000015317058",2,"BC19",0,1,0.23,0.412,"yes no","no BVDV in cohort",0,0.703813780392886,0.691718612719452
"218","951 000015919648",2,"BC11",1,1,0.11,0.444,"yes no","PI animal in cohort",1,0.843885810336792,0.855689270459508
"266","982 000000612203",2,"BC06",0,1,0.15,0.43,"yes no","PI animal in cohort",0,0.846889980705483,0.848342514185636
"268","982 000026787510",2,"BC02",0,0,0.28,0.532,"no no","PI animal in cohort",0,0.554644907144887,0.556642907264557
"269","982 000026838136",2,"BC02",0,0,0.28,0.548,"no no","PI animal in cohort",0,0.540511538939989,0.541407257517498
"270","982 000026914045",2,"BC02",0,1,0.28,0.548,"no no","PI animal in cohort",0,0.540511538939989,0.541407257517498
"296","982 000060771590",2,"BC03",0,1,0.19,0.46,"no no","PI animal in cohort",0,0.629346998631509,0.6394805350766
"297","982 000060862747",2,"BC03",0,1,0.19,0.45,"no no","PI animal in cohort",0,0.63762603213623,0.648299362472259
"316","982 000078637959",2,"BC02",1,1,0.28,0.464,"yes no","PI animal in cohort",0,0.819402555188391,0.816340627050107
"317","982 000078637978",2,"BC02",0,1,0.28,0.466,"yes no","PI animal in cohort",0,0.818344779098099,0.815184509112697
"318","982 000078670531",2,"BC03",0,1,0.19,0.484,"no no","PI animal in cohort",0,0.609172554627806,0.617937113180585
"347","982 000084349210",2,"BC05",0,1,0.09,0.456,"yes no","TI but no PI in cohort",0,0.774731144783404,0.776811508781281
"349","982 000085975728",2,"BC01",0,1,0.16,0.482,"yes no","PI animal before cohort",0,0.970721735468158,0.969489703809729
"350","982 000085975953",2,"BC01",0,1,0.16,0.474,"yes no","PI animal before cohort",0,0.971521706502792,0.970386819755346
"351","982 000085976020",2,"BC01",0,1,0.16,0.468,"yes no","PI animal before cohort",0,0.972107720836469,0.971042821275788
"352","982 000085976040",2,"BC01",0,1,0.16,0.46,"yes no","PI animal before cohort",0,0.972870880892993,0.971895593650197
"353","982 000085976064",2,"BC01",0,1,0.16,0.49,"yes no","PI animal before cohort",0,0.969899989027714,0.968566290566716
"354","982 000085976080",2,"BC01",0,1,0.16,0.456,"yes no","PI animal before cohort",0,0.97324481101692,0.972312785289513
"355","982 000085976087",2,"BC01",0,1,0.16,0.472,"yes no","PI animal before cohort",0,0.971718360563334,0.97060707226215
"356","982 000085976171",2,"BC01",0,1,0.16,0.448,"yes no","PI animal before cohort",0,0.973977692006281,0.973129192878216
"357","982 000085994237",2,"BC01",0,1,0.16,0.412,"yes no","PI animal before cohort",0,0.977040712344413,0.976522139023956
"358","982 000085994399",2,"BC01",0,1,0.16,0.482,"yes no","PI animal before cohort",0,0.970721735468158,0.969489703809729
"379","982 000094983857",2,"BC06",0,1,0.15,0.424,"yes no","PI animal in cohort",0,0.849643704261933,0.851287760731738
"380","982 000094983868",2,"BC06",0,1,0.15,0.45,"yes no","PI animal in cohort",0,0.837411963820064,0.838178322518558
"381","982 000094983985",2,"BC06",1,1,0.15,0.43,"yes no","PI animal in cohort",0,0.846889980705483,0.848342514185636
"393","982 000098381597",2,"BC01",0,1,0.16,0.482,"yes no","PI animal before cohort",0,0.970721735468158,0.969489703809729
"394","982 000098381742",2,"BC05",0,1,0.09,0.448,"yes no","TI but no PI in cohort",0,0.779670710814815,0.782100730235746
"396","982 000098551444",2,"BC02",0,1,0.28,0.434,"yes no","PI animal in cohort",0,0.834695985633602,0.833013217227249
"397","982 000098557559",2,"BC03",1,1,0.19,0.44,"no no","PI animal in cohort",0,0.645824211068151,0.657018169502272
"398","982 000098557594",2,"BC03",1,1,0.19,0.424,"no no","PI animal in cohort",0,0.658763318319822,0.670748724508026
"400","982 000099373142",2,"BC05",1,1,0.09,0.454,"yes no","TI but no PI in cohort",0,0.775973359045361,0.77814234067988
"403","982 000099661096",2,"BC05",0,1,0.09,0.45,"yes no","TI but no PI in cohort",0,0.778443144506408,0.780786953863731
"404","982 000099742463",2,"BC01",0,1,0.16,0.476,"yes no","PI animal before cohort",0,0.971323725378087,0.970164967543833
"405","982 000100016100",2,"BC04",1,1,0.16,0.382,"yes no","TI but no PI in cohort",1,0.811684162567934,0.826358698819411
"413","982 000100664223",2,"BC01",1,1,0.16,0.436,"yes no","PI animal before cohort",0,0.975040506038401,0.974310076440583
"434","982 000103149930",2,"BC05",0,1,0.09,0.46,"yes no","TI but no PI in cohort",0,0.772232087442276,0.774132809352192
"455","982 000106026081",2,"BC01",1,1,0.16,0.458,"yes no","PI animal before cohort",0,0.973058476723046,0.972104947006561
"456","982 000106026238",2,"BC01",0,1,0.16,0.444,"yes no","PI animal before cohort",0,0.974336768990551,0.973528571300687
"467","982 000110508845",2,"BC03",0,1,0.2,0.484,"yes no","PI animal in cohort",1,0.8163148881513,0.82598786060014
"477","982 000111327846",2,"BC11",1,1,0.11,0.424,"yes no","PI animal in cohort",1,0.853052660200835,0.864930822451702
"491","982 000111744182",2,"BC11",1,1,0.11,0.44,"yes no","PI animal in cohort",1,0.84575571724324,0.857578687314848
"536","982 000117653056",2,"BC03",0,1,0.19,0.496,"yes no","PI animal before cohort",0,0.96873624997755,0.967136605921192
"592","982 000118628835",2,"BC13",1,1,0.24,0.432,"yes no","PI animal before cohort",0,0.974223664938928,0.973143043064544
"685","982 000120379142",2,"BC11",0,1,0.11,0.444,"yes no","PI animal in cohort",1,0.843885810336792,0.855689270459508
"690","982 000120456591",2,"BC11",1,1,0.11,0.446,"yes no","PI animal in cohort",1,0.842943949139302,0.854736772323011
"696","982 000120928363",2,"BC11",1,1,0.11,0.46,"yes no","PI animal in cohort",1,0.836221064416661,0.847922543275089
"697","982 000120995357",2,"BC17",0,1,0.27,0.464,"yes no","PI animal in cohort",0,0.820275923800661,0.817481251071886
"717","982 000121472797",2,"BC14",0,0,0.23,0.438,"no no","no BVDV in cohort",0,0.431052913985951,0.426904050556578
"743","982 000123536601",2,"BC04",1,1,0.16,0.39,"yes no","TI but no PI in cohort",1,0.807284906665073,0.821899140142821
"745","982 000123631403",2,"BC04",1,1,0.16,0.482,"yes no","TI but no PI in cohort",1,0.751084210763604,0.764122843954935
"777","982 000134057601",2,"BC05",0,1,0.09,0.456,"yes no","TI but no PI in cohort",0,0.774731144783404,0.776811508781281
"807","982 000134812801",2,"BC15",0,1,0.29,0.496,"yes no","no BVDV in cohort",0,0.629602915692176,0.608099036647468
"827","982 000136152632",2,"BC05",0,0,0.15,0.456,"no no","TI but no PI in cohort",0,0.537274245892528,0.549528305252031
"828","982 000136154400",2,"BC05",1,0,0.15,0.426,"no no","TI but no PI in cohort",0,0.563738928100271,0.577898145739333
"831","982 000136171985",2,"BC05",0,0,0.15,0.448,"no no","TI but no PI in cohort",0,0.544358350818858,0.557133033156583
"872","982 000136736425",2,"BC12",0,1,0.19,0.448,"no no","no BVDV in cohort",0,0.428110790738743,0.424958384130711
"877","982 000136817091",2,"BC11",1,1,0.11,0.454,"yes no","PI animal in cohort",1,0.839130222303592,0.850874512119431
"878","982 000136818296",2,"BC11",1,0,0.11,0.44,"yes no","PI animal in cohort",1,0.84575571724324,0.857578687314848
"879","982 000136818454",2,"BC11",0,1,0.11,0.45,"yes no","PI animal in cohort",1,0.841046361532817,0.852816124194746
"908","982 000138407867",2,"BC11",0,1,0.11,0.432,"yes no","PI animal in cohort",1,0.849440556023107,0.861295618196717
"947","982 000139108448",2,"BC06",0,1,0.16,0.458,"no no","PI animal in cohort",0,0.635129696481745,0.646498041768085
"948","982 000139109141",2,"BC06",0,1,0.16,0.438,"no no","PI animal in cohort",0,0.651492195486361,0.663873738511767
"949","982 000139113462",2,"BC06",0,1,0.16,0.442,"no no","PI animal in cohort",0,0.648246707144572,0.660432083595865
"950","982 000139116867",2,"BC06",0,0,0.16,0.444,"no no","PI animal in cohort",0,0.646618789910623,0.658704851752515
"951","982 000139116900",2,"BC06",0,1,0.16,0.432,"no no","PI animal in cohort",0,0.656334112817115,0.669003679455167
"952","982 000139117039",2,"BC06",1,1,0.16,0.428,"no no","PI animal in cohort",0,0.659544171535493,0.672401551785516
"953","982 000139117045",2,"BC06",0,1,0.16,0.426,"no no","PI animal in cohort",0,0.661143748780456,0.674093762744141
"954","982 000139124577",2,"BC06",0,1,0.16,0.43,"no no","PI animal in cohort",0,0.657940950066935,0.670704846532353
"977","982 000140167719",2,"BC07",0,0,0.2,0.482,"no no","PI animal in cohort",0,0.609462673397978,0.61795274822126
"978","982 000140185830",2,"BC07",1,0,0.2,0.516,"no no","PI animal in cohort",0,0.580253558707856,0.586641090164222
"979","982 000140202789",2,"BC07",0,0,0.2,0.45,"no no","PI animal in cohort",0,0.636258666352238,0.646558579402734
"989","982 000140997532",2,"BC18",0,1,0.17,0.44,"no no","no BVDV in cohort",0,0.43801790228528,0.436241681894466
"992","982 000141014401",2,"BC06",0,1,0.15,0.42,"yes no","PI animal in cohort",0,0.851456783947761,0.853224920445023
"999","982 000141179766",2,"BC06",0,1,0.15,0.432,"yes no","PI animal in cohort",0,0.84596293579149,0.84735017555176
"1000","982 000141179873",2,"BC06",0,1,0.15,0.438,"yes no","PI animal in cohort",0,0.843154244610169,0.8443412045445
"1009","982 000141268045",2,"BC11",1,1,0.11,0.44,"yes no","PI animal in cohort",1,0.84575571724324,0.857578687314848
"1039","982 000141927460",2,"BC15",0,1,0.29,0.494,"yes no","no BVDV in cohort",0,0.631264519533582,0.609930714919619
"1054","982 000142073588",2,"BC11",0,1,0.11,0.45,"yes no","PI animal in cohort",1,0.841046361532817,0.852816124194746
"1055","982 000142099793",2,"BC11",1,1,0.11,0.454,"yes no","PI animal in cohort",1,0.839130222303592,0.850874512119431
"1056","982 000142105192",2,"BC11",1,1,0.11,0.422,"yes no","PI animal in cohort",1,0.853944403537693,0.865826970418682
"1071","982 000142377457",2,"BC11",0,1,0.11,0.428,"yes no","PI animal in cohort",1,0.851255656526723,0.8631233743001
"1077","982 000142523465",2,"BC11",1,1,0.11,0.43,"yes no","PI animal in cohort",1,0.85035037388142,0.862212042554807
"1078","982 000142523904",2,"BC11",1,1,0.11,0.434,"yes no","PI animal in cohort",1,0.848526192097612,0.860374085760613
"1082","982 000142691197",2,"BC07",0,1,0.18,0.474,"no no","PI animal before cohort",0,0.921833696318164,0.92212414411446
"1083","982 000142691454",2,"BC07",0,1,0.18,0.46,"no no","PI animal before cohort",0,0.925356004451627,0.925904114040756
"1084","982 000142691488",2,"BC07",1,1,0.18,0.45,"no no","PI animal before cohort",0,0.927781982641224,0.928499981563184
"1085","982 000142691495",2,"BC07",0,1,0.18,0.446,"no no","PI animal before cohort",0,0.928731862263505,0.929514634623189
"1086","982 000142691584",2,"BC07",0,1,0.18,0.446,"no no","PI animal before cohort",0,0.928731862263505,0.929514634623189
"1087","982 000142691634",2,"BC07",0,1,0.18,0.424,"no no","PI animal before cohort",0,0.933752890206635,0.934860963643518
"1088","982 000142691701",2,"BC07",0,1,0.18,0.442,"no no","PI animal before cohort",0,0.929670195247695,0.930515966330941
"1090","982 000142731787",2,"BC13",1,0,0.24,0.434,"yes no","PI animal before cohort",0,0.97404396598151,0.972941263793114
"1091","982 000142732788",2,"BC13",1,0,0.24,0.434,"yes no","PI animal before cohort",0,0.97404396598151,0.972941263793114
"1092","982 000142737190",2,"BC13",1,1,0.24,0.41,"yes no","PI animal before cohort",0,0.976122077385161,0.975268197847535
"1093","982 000142737322",2,"BC13",1,1,0.24,0.46,"yes no","PI animal before cohort",0,0.971594052991449,0.970180298780509
"1094","982 000142740846",2,"BC13",0,1,0.24,0.454,"yes no","PI animal before cohort",0,0.972178621241755,0.970840737753349
"1110","982 000143026942",2,"BC17",0,1,0.32,0.42,"no no","PI animal in cohort",0,0.644553306664984,0.651994521660279
"1111","982 000143026955",2,"BC17",0,1,0.32,0.458,"no no","PI animal in cohort",0,0.612938009131496,0.618140349648712
"1114","982 000143170099",2,"BC16",1,0,0.25,0.416,"yes no","TI but no PI in cohort",0,0.783002181825581,0.782281252962856
"1115","982 000143261107",2,"BC13",1,1,0.24,0.422,"yes no","PI animal before cohort",0,0.975104142412385,0.974130186665533
"1116","982 000143269155",2,"BC17",0,1,0.32,0.498,"no no","PI animal in cohort",0,0.578603656764119,0.581227508381767
"1120","982 000143273580",2,"BC13",1,1,0.24,0.418,"yes no","PI animal before cohort",0,0.975448067540697,0.974515077032289
"1122","982 000143310005",2,"BC16",0,0,0.25,0.44,"yes no","TI but no PI in cohort",0,0.768109522960262,0.766150610418427
